Customer_id,Recency,Frequency,Monetary,Recency_bin,Frequency_bin,Monetary_bin
CS8160,3238,5,269,150+,5+,201-300
CS8161,3148,14,766,150+,5+,501+
CS8162,3181,13,702,150+,5+,501+
CS8163,3314,8,430,150+,5+,401-500
CS8164,3386,11,569,150+,5+,501+
CS8165,3247,10,488,150+,5+,401-500
CS8166,3320,14,631,150+,5+,501+
CS8167,3208,15,590,150+,5+,501+
CS8168,3167,11,456,150+,5+,401-500
CS8169,3169,7,401,150+,5+,401-500
CS8170,3189,11,424,150+,5+,401-500
CS8171,3202,9,403,150+,5+,401-500
CS8172,3150,11,414,150+,5+,401-500
CS8173,3621,9,371,150+,5+,301-400
CS8174,3213,18,862,150+,5+,501+
CS8175,3242,13,564,150+,5+,501+
CS8176,3199,15,774,150+,5+,501+
CS8177,3166,11,350,150+,5+,301-400
CS8178,3154,12,525,150+,5+,501+
CS8179,3202,23,960,150+,5+,501+
CS8180,3252,14,624,150+,5+,501+
CS8181,3206,10,416,150+,5+,401-500
CS8182,3294,16,596,150+,5+,501+
CS8183,3180,9,305,150+,5+,301-400
CS8184,3135,16,745,150+,5+,501+
CS8185,3285,10,469,150+,5+,401-500
CS8186,3250,9,316,150+,5+,301-400
CS8187,3176,18,753,150+,5+,501+
CS8188,3122,11,542,150+,5+,501+
CS8189,3201,10,406,150+,5+,401-500
CS8190,3240,15,652,150+,5+,501+
CS8191,3154,18,769,150+,5+,501+
CS8192,3273,6,287,150+,5+,201-300
CS8193,3416,9,490,150+,5+,401-500
CS8194,3178,20,917,150+,5+,501+
CS8195,3134,15,607,150+,5+,501+
CS8196,3250,11,433,150+,5+,401-500
CS8197,3238,15,663,150+,5+,501+
CS8198,3273,13,614,150+,5+,501+
CS8199,3193,17,628,150+,5+,501+
CS8200,3156,13,537,150+,5+,501+
CS8201,3525,9,402,150+,5+,401-500
CS8202,3165,19,927,150+,5+,501+
CS8203,3124,8,391,150+,5+,301-400
CS8204,3546,8,343,150+,5+,301-400
CS8205,3180,19,877,150+,5+,501+
CS8206,3137,9,442,150+,5+,401-500
CS8207,3143,16,781,150+,5+,501+
CS8208,3163,19,870,150+,5+,501+
CS8209,3259,9,414,150+,5+,401-500
CS8210,3217,12,569,150+,5+,501+
CS8211,3375,8,320,150+,5+,301-400
CS8212,3236,12,548,150+,5+,501+
CS8213,3169,16,645,150+,5+,501+
CS8214,3190,8,316,150+,5+,301-400
CS8215,3150,21,1031,150+,5+,501+
CS8216,3321,10,498,150+,5+,401-500
CS8217,3189,10,528,150+,5+,501+
CS8218,3234,13,595,150+,5+,501+
CS8219,3151,13,586,150+,5+,501+
CS8220,3152,19,918,150+,5+,501+
CS8221,3251,13,634,150+,5+,501+
CS8222,3177,10,444,150+,5+,401-500
CS8223,3124,17,787,150+,5+,501+
CS8224,3206,5,187,150+,5+,101-200
CS8225,3432,11,451,150+,5+,401-500
CS8226,3128,12,659,150+,5+,501+
CS8227,3181,13,582,150+,5+,501+
CS8228,3131,13,587,150+,5+,501+
CS8229,3148,15,662,150+,5+,501+
CS8230,3178,16,750,150+,5+,501+
CS8231,3177,11,537,150+,5+,501+
CS8232,3317,15,774,150+,5+,501+
CS8233,3136,18,911,150+,5+,501+
CS8234,3206,5,157,150+,5+,101-200
CS8235,3152,13,674,150+,5+,501+
CS8236,3257,11,508,150+,5+,501+
CS8237,3147,17,751,150+,5+,501+
CS8238,3422,9,464,150+,5+,401-500
CS8239,3414,14,645,150+,5+,501+
CS8240,3235,8,322,150+,5+,301-400
CS8241,3123,14,535,150+,5+,501+
CS8242,3224,11,411,150+,5+,401-500
CS8243,3142,10,392,150+,5+,301-400
CS8244,3159,13,481,150+,5+,401-500
CS8245,3344,13,621,150+,5+,501+
CS8246,3128,14,525,150+,5+,501+
CS8247,3128,12,531,150+,5+,501+
CS8248,3181,10,449,150+,5+,401-500
CS8249,3322,15,597,150+,5+,501+
CS8250,3130,15,676,150+,5+,501+
CS8251,3134,14,567,150+,5+,501+
CS8252,3214,20,918,150+,5+,501+
CS8253,3246,9,359,150+,5+,301-400
CS8254,3294,12,539,150+,5+,501+
CS8255,3223,9,434,150+,5+,401-500
CS8256,3537,10,463,150+,5+,401-500
CS8257,3200,18,877,150+,5+,501+
CS8258,3286,11,425,150+,5+,401-500
CS8259,3149,11,599,150+,5+,501+
CS8260,3275,11,590,150+,5+,501+
CS8261,3495,10,458,150+,5+,401-500
CS8262,3235,11,373,150+,5+,301-400
CS8263,3160,21,810,150+,5+,501+
CS8264,3163,16,826,150+,5+,501+
CS8265,3244,7,312,150+,5+,301-400
CS8266,3142,11,558,150+,5+,501+
CS8267,3185,12,552,150+,5+,501+
CS8268,3189,10,475,150+,5+,401-500
CS8269,3127,13,515,150+,5+,501+
CS8270,3255,14,529,150+,5+,501+
CS8271,3128,10,374,150+,5+,301-400
CS8272,3282,12,605,150+,5+,501+
CS8273,3438,15,769,150+,5+,501+
CS8274,3143,12,568,150+,5+,501+
CS8275,3151,12,589,150+,5+,501+
CS8276,3280,11,502,150+,5+,501+
CS8277,3374,15,673,150+,5+,501+
CS8278,3330,6,264,150+,5+,201-300
CS8279,3189,13,586,150+,5+,501+
CS8280,3202,19,898,150+,5+,501+
CS8281,3513,10,436,150+,5+,401-500
CS8282,3187,14,662,150+,5+,501+
CS8283,3136,14,561,150+,5+,501+
CS8284,3241,21,1053,150+,5+,501+
CS8285,3128,20,1018,150+,5+,501+
CS8286,3504,8,363,150+,5+,301-400
CS8287,3162,11,424,150+,5+,401-500
CS8288,3156,16,750,150+,5+,501+
CS8289,3280,11,490,150+,5+,401-500
CS8290,3124,13,589,150+,5+,501+
CS8291,3124,15,722,150+,5+,501+
CS8292,3252,14,796,150+,5+,501+
CS8293,3166,17,819,150+,5+,501+
CS8294,3133,18,842,150+,5+,501+
CS8295,3257,12,396,150+,5+,301-400
CS8296,3177,16,641,150+,5+,501+
CS8297,3194,12,616,150+,5+,501+
CS8298,3161,12,384,150+,5+,301-400
CS8299,3648,16,777,150+,5+,501+
CS8300,3204,13,576,150+,5+,501+
CS8301,3626,9,355,150+,5+,301-400
CS8302,3203,15,671,150+,5+,501+
CS8303,3176,13,688,150+,5+,501+
CS8304,3131,8,390,150+,5+,301-400
CS8305,3159,13,541,150+,5+,501+
CS8306,3175,18,876,150+,5+,501+
CS8307,3569,11,353,150+,5+,301-400
CS8308,3197,14,548,150+,5+,501+
CS8309,3167,14,734,150+,5+,501+
CS8310,3149,24,1202,150+,5+,501+
CS8311,3350,12,523,150+,5+,501+
CS8312,3230,20,908,150+,5+,501+
CS8313,3131,16,571,150+,5+,501+
CS8314,3194,9,366,150+,5+,301-400
CS8315,3300,8,342,150+,5+,301-400
CS8316,3124,25,1026,150+,5+,501+
CS8317,3133,19,957,150+,5+,501+
CS8318,3235,12,556,150+,5+,501+
CS8319,3228,14,636,150+,5+,501+
CS8320,3199,14,552,150+,5+,501+
CS8321,3324,11,604,150+,5+,501+
CS8322,3155,12,351,150+,5+,301-400
CS8323,3153,16,794,150+,5+,501+
CS8324,3150,9,461,150+,5+,401-500
CS8325,3185,14,579,150+,5+,501+
CS8326,3144,5,209,150+,5+,201-300
CS8327,3183,15,598,150+,5+,501+
CS8328,3145,18,772,150+,5+,501+
CS8329,3365,18,742,150+,5+,501+
CS8330,3271,14,610,150+,5+,501+
CS8331,3174,14,532,150+,5+,501+
CS8332,3532,9,439,150+,5+,401-500
CS8333,3143,16,636,150+,5+,501+
CS8334,3197,12,495,150+,5+,401-500
CS8335,3354,11,581,150+,5+,501+
CS8336,3143,16,692,150+,5+,501+
CS8337,3126,16,737,150+,5+,501+
CS8338,3253,17,668,150+,5+,501+
CS8339,3189,9,361,150+,5+,301-400
CS8340,3172,15,742,150+,5+,501+
CS8341,3147,17,740,150+,5+,501+
CS8342,3182,13,618,150+,5+,501+
CS8343,3477,11,581,150+,5+,501+
CS8344,3233,10,349,150+,5+,301-400
CS8345,3129,17,839,150+,5+,501+
CS8346,3161,20,959,150+,5+,501+
CS8347,3231,9,347,150+,5+,301-400
CS8348,3263,20,1055,150+,5+,501+
CS8349,3210,13,694,150+,5+,501+
CS8350,3139,19,991,150+,5+,501+
CS8351,3185,19,748,150+,5+,501+
CS8352,3282,15,654,150+,5+,501+
CS8353,3233,10,546,150+,5+,501+
CS8354,3133,13,553,150+,5+,501+
CS8355,3514,11,477,150+,5+,401-500
CS8356,3318,14,688,150+,5+,501+
CS8357,3122,16,579,150+,5+,501+
CS8358,3359,10,364,150+,5+,301-400
CS8359,3228,15,669,150+,5+,501+
CS8360,3159,9,436,150+,5+,401-500
CS8361,3280,23,988,150+,5+,501+
CS8362,3186,16,785,150+,5+,501+
CS8363,3139,18,1006,150+,5+,501+
CS8364,3143,17,735,150+,5+,501+
CS8365,3198,9,504,150+,5+,501+
CS8366,3137,14,651,150+,5+,501+
CS8367,3364,14,728,150+,5+,501+
CS8368,3128,18,701,150+,5+,501+
CS8369,3168,18,798,150+,5+,501+
CS8370,3131,13,634,150+,5+,501+
CS8371,3173,16,546,150+,5+,501+
CS8372,3141,17,763,150+,5+,501+
CS8373,3275,16,742,150+,5+,501+
CS8374,3262,16,596,150+,5+,501+
CS8375,3158,11,428,150+,5+,401-500
CS8376,3954,4,239,150+,4,201-300
CS8377,3184,18,823,150+,5+,501+
CS8378,3198,19,916,150+,5+,501+
CS8379,3168,11,470,150+,5+,401-500
CS8380,3226,7,393,150+,5+,301-400
CS8381,3168,14,660,150+,5+,501+
CS8382,3275,11,540,150+,5+,501+
CS8383,3214,12,564,150+,5+,501+
CS8384,3189,13,588,150+,5+,501+
CS8385,3187,11,404,150+,5+,401-500
CS8386,3231,10,330,150+,5+,301-400
CS8387,3297,14,560,150+,5+,501+
CS8388,3450,10,455,150+,5+,401-500
CS8389,3170,14,542,150+,5+,501+
CS8390,3421,7,209,150+,5+,201-300
CS8391,3348,14,627,150+,5+,501+
CS8392,3272,16,520,150+,5+,501+
CS8393,3137,12,350,150+,5+,301-400
CS8394,3176,12,439,150+,5+,401-500
CS8395,3281,14,568,150+,5+,501+
CS8396,3164,10,588,150+,5+,501+
CS8397,3207,12,506,150+,5+,501+
CS8398,3484,12,536,150+,5+,501+
CS8399,3315,15,595,150+,5+,501+
CS8400,3567,8,345,150+,5+,301-400
CS8401,3143,10,420,150+,5+,401-500
CS8402,3204,7,319,150+,5+,301-400
CS8403,3206,18,968,150+,5+,501+
CS8404,3213,15,718,150+,5+,501+
CS8405,3189,10,480,150+,5+,401-500
CS8406,3587,11,588,150+,5+,501+
CS8407,3149,15,801,150+,5+,501+
CS8408,3132,7,341,150+,5+,301-400
CS8409,3331,8,399,150+,5+,301-400
CS8410,3254,7,231,150+,5+,201-300
CS8411,3275,11,595,150+,5+,501+
CS8412,3149,11,472,150+,5+,401-500
CS8413,3165,10,434,150+,5+,401-500
CS8414,3241,15,629,150+,5+,501+
CS8415,3205,13,561,150+,5+,501+
CS8416,3126,13,577,150+,5+,501+
CS8417,3204,11,520,150+,5+,501+
CS8418,3317,12,378,150+,5+,301-400
CS8419,3183,12,539,150+,5+,501+
CS8420,3442,15,654,150+,5+,501+
CS8421,3227,17,779,150+,5+,501+
CS8422,3185,11,399,150+,5+,301-400
CS8423,3136,15,704,150+,5+,501+
CS8424,3300,13,558,150+,5+,501+
CS8425,3131,14,579,150+,5+,501+
CS8426,3150,13,593,150+,5+,501+
CS8427,3122,11,428,150+,5+,401-500
CS8428,3330,12,618,150+,5+,501+
CS8429,3257,17,748,150+,5+,501+
CS8430,3177,21,1024,150+,5+,501+
CS8431,3705,7,224,150+,5+,201-300
CS8432,3228,15,636,150+,5+,501+
CS8433,3197,20,960,150+,5+,501+
CS8434,3160,18,836,150+,5+,501+
CS8435,3302,9,369,150+,5+,301-400
CS8436,3283,16,686,150+,5+,501+
CS8437,3284,16,787,150+,5+,501+
CS8438,3340,11,380,150+,5+,301-400
CS8439,3167,14,581,150+,5+,501+
CS8440,3272,9,397,150+,5+,301-400
CS8441,3147,20,990,150+,5+,501+
CS8442,3153,23,1037,150+,5+,501+
CS8443,3234,10,418,150+,5+,401-500
CS8444,3134,10,552,150+,5+,501+
CS8445,3124,14,676,150+,5+,501+
CS8446,3336,6,267,150+,5+,201-300
CS8447,3357,10,470,150+,5+,401-500
CS8448,3146,18,801,150+,5+,501+
CS8449,3348,9,360,150+,5+,301-400
CS8450,3130,11,479,150+,5+,401-500
CS8451,3141,8,400,150+,5+,301-400
CS8452,3405,12,557,150+,5+,501+
CS8453,3321,14,558,150+,5+,501+
CS8454,3183,18,873,150+,5+,501+
CS8455,3152,18,781,150+,5+,501+
CS8456,3138,14,642,150+,5+,501+
CS8457,3240,16,765,150+,5+,501+
CS8458,3170,8,230,150+,5+,201-300
CS8459,3231,21,863,150+,5+,501+
CS8460,3270,15,570,150+,5+,501+
CS8461,3216,13,594,150+,5+,501+
CS8462,3313,9,365,150+,5+,301-400
CS8463,3134,10,437,150+,5+,401-500
CS8464,3284,13,566,150+,5+,501+
CS8465,3143,13,422,150+,5+,401-500
CS8466,3142,11,453,150+,5+,401-500
CS8467,3161,10,488,150+,5+,401-500
CS8468,3138,16,654,150+,5+,501+
CS8469,3415,11,572,150+,5+,501+
CS8470,3523,12,470,150+,5+,401-500
CS8471,3252,13,722,150+,5+,501+
CS8472,3214,7,282,150+,5+,201-300
CS8473,3312,13,530,150+,5+,501+
CS8474,3327,14,687,150+,5+,501+
CS8475,3129,12,605,150+,5+,501+
CS8476,3316,14,592,150+,5+,501+
CS8477,3127,11,468,150+,5+,401-500
CS8478,3263,7,287,150+,5+,201-300
CS8479,3159,5,223,150+,5+,201-300
CS8480,3220,14,682,150+,5+,501+
CS8481,3231,10,442,150+,5+,401-500
CS8482,3228,21,895,150+,5+,501+
CS8483,3227,10,492,150+,5+,401-500
CS8484,3537,7,344,150+,5+,301-400
CS8485,3152,19,708,150+,5+,501+
CS8486,3198,12,505,150+,5+,501+
CS8487,3123,20,925,150+,5+,501+
CS8488,3208,14,634,150+,5+,501+
CS8489,3387,15,651,150+,5+,501+
CS8490,3166,15,590,150+,5+,501+
CS8491,3166,11,465,150+,5+,401-500
CS8492,3215,12,563,150+,5+,501+
CS8493,3161,16,678,150+,5+,501+
CS8494,3303,14,681,150+,5+,501+
CS8495,3232,11,464,150+,5+,401-500
CS8496,3555,15,661,150+,5+,501+
CS8497,3416,12,374,150+,5+,301-400
CS8498,3150,7,296,150+,5+,201-300
CS8499,3213,13,705,150+,5+,501+
CS8500,3289,12,463,150+,5+,401-500
CS8501,3179,13,539,150+,5+,501+
CS8502,3219,19,868,150+,5+,501+
CS8503,3289,12,497,150+,5+,401-500
CS8504,3174,4,190,150+,4,101-200
CS8505,3239,12,424,150+,5+,401-500
CS8506,3176,12,364,150+,5+,301-400
CS8507,3333,13,681,150+,5+,501+
CS8508,3164,17,772,150+,5+,501+
CS8509,3477,11,579,150+,5+,501+
CS8510,3252,13,585,150+,5+,501+
CS8511,3201,11,588,150+,5+,501+
CS8512,3174,20,968,150+,5+,501+
CS8513,3349,14,804,150+,5+,501+
CS8514,3310,14,606,150+,5+,501+
CS8515,3149,15,790,150+,5+,501+
CS8516,3150,11,461,150+,5+,401-500
CS8517,3265,11,559,150+,5+,501+
CS8518,3169,15,693,150+,5+,501+
CS8519,3129,13,637,150+,5+,501+
CS8520,3137,15,620,150+,5+,501+
CS8521,3165,13,550,150+,5+,501+
CS8522,3374,11,524,150+,5+,501+
CS8523,3214,12,550,150+,5+,501+
CS8524,3257,11,510,150+,5+,501+
CS8525,3180,10,484,150+,5+,401-500
CS8526,3170,12,479,150+,5+,401-500
CS8527,3182,15,620,150+,5+,501+
CS8528,3267,12,405,150+,5+,401-500
CS8529,3156,12,618,150+,5+,501+
CS8530,3123,16,664,150+,5+,501+
CS8531,3243,18,816,150+,5+,501+
CS8532,3168,7,318,150+,5+,301-400
CS8533,3131,15,711,150+,5+,501+
CS8534,3233,14,639,150+,5+,501+
CS8535,3285,11,466,150+,5+,401-500
CS8536,3145,15,716,150+,5+,501+
CS8537,3151,11,422,150+,5+,401-500
CS8538,3391,13,692,150+,5+,501+
CS8539,3293,10,510,150+,5+,501+
CS8540,3321,14,643,150+,5+,501+
CS8541,3283,18,819,150+,5+,501+
CS8542,3210,8,281,150+,5+,201-300
CS8543,3175,14,588,150+,5+,501+
CS8544,3303,11,583,150+,5+,501+
CS8545,3178,15,721,150+,5+,501+
CS8546,3157,14,558,150+,5+,501+
CS8547,3145,11,488,150+,5+,401-500
CS8548,3312,16,775,150+,5+,501+
CS8549,3374,11,357,150+,5+,301-400
CS8550,3131,9,334,150+,5+,301-400
CS8551,3392,13,477,150+,5+,401-500
CS8552,3140,20,890,150+,5+,501+
CS8553,3374,8,374,150+,5+,301-400
CS8554,3176,8,368,150+,5+,301-400
CS8555,3218,10,456,150+,5+,401-500
CS8556,3134,17,721,150+,5+,501+
CS8557,3126,13,586,150+,5+,501+
CS8558,3241,14,605,150+,5+,501+
CS8559,3509,4,157,150+,4,101-200
CS8560,3246,14,756,150+,5+,501+
CS8561,3169,16,765,150+,5+,501+
CS8562,3132,6,250,150+,5+,201-300
CS8563,3122,12,614,150+,5+,501+
CS8564,3177,10,495,150+,5+,401-500
CS8565,3261,13,523,150+,5+,501+
CS8566,3239,13,669,150+,5+,501+
CS8567,3122,12,569,150+,5+,501+
CS8568,3148,15,753,150+,5+,501+
CS8569,3131,16,673,150+,5+,501+
CS8570,3254,6,294,150+,5+,201-300
CS8571,3161,11,597,150+,5+,501+
CS8572,3332,10,490,150+,5+,401-500
CS8573,3317,13,698,150+,5+,501+
CS8574,3154,8,328,150+,5+,301-400
CS8575,3355,15,686,150+,5+,501+
CS8576,3513,7,252,150+,5+,201-300
CS8577,3129,13,485,150+,5+,401-500
CS8578,3157,15,566,150+,5+,501+
CS8579,3129,25,1151,150+,5+,501+
CS8580,3150,13,627,150+,5+,501+
CS8581,3175,9,418,150+,5+,401-500
CS8582,3147,20,967,150+,5+,501+
CS8583,3172,9,425,150+,5+,401-500
CS8584,3232,18,931,150+,5+,501+
CS8585,3121,12,503,150+,5+,501+
CS8586,3157,9,462,150+,5+,401-500
CS8587,3143,12,514,150+,5+,501+
CS8588,3216,17,930,150+,5+,501+
CS8589,3173,13,529,150+,5+,501+
CS8590,3277,17,697,150+,5+,501+
CS8591,3553,11,487,150+,5+,401-500
CS8592,3160,13,459,150+,5+,401-500
CS8593,3137,13,410,150+,5+,401-500
CS8594,3123,16,763,150+,5+,501+
CS8595,3138,11,318,150+,5+,301-400
CS8596,3205,8,344,150+,5+,301-400
CS8597,3479,16,784,150+,5+,501+
CS8598,3201,11,446,150+,5+,401-500
CS8599,3192,17,649,150+,5+,501+
CS8600,3142,16,768,150+,5+,501+
CS8601,3167,16,680,150+,5+,501+
CS8602,3242,16,800,150+,5+,501+
CS8603,3157,12,485,150+,5+,401-500
CS8604,3169,13,705,150+,5+,501+
CS8605,3276,10,472,150+,5+,401-500
CS8606,3142,13,556,150+,5+,501+
CS8607,3135,7,292,150+,5+,201-300
CS8608,3183,13,549,150+,5+,501+
CS8609,3170,8,252,150+,5+,201-300
CS8610,3180,13,583,150+,5+,501+
CS8611,3169,12,433,150+,5+,401-500
CS8612,3200,17,699,150+,5+,501+
CS8613,3165,13,706,150+,5+,501+
CS8614,3158,14,590,150+,5+,501+
CS8615,3210,18,752,150+,5+,501+
CS8616,3164,6,262,150+,5+,201-300
CS8617,3278,10,446,150+,5+,401-500
CS8618,3321,13,573,150+,5+,501+
CS8619,3187,9,327,150+,5+,301-400
CS8620,3263,23,903,150+,5+,501+
CS8621,3190,18,636,150+,5+,501+
CS8622,3153,15,761,150+,5+,501+
CS8623,3136,16,693,150+,5+,501+
CS8624,3158,20,914,150+,5+,501+
CS8625,3448,14,705,150+,5+,501+
CS8626,3375,7,381,150+,5+,301-400
CS8627,3343,11,519,150+,5+,501+
CS8628,3153,14,653,150+,5+,501+
CS8629,3223,9,386,150+,5+,301-400
CS8630,3308,11,384,150+,5+,301-400
CS8631,3690,7,321,150+,5+,301-400
CS8632,3252,13,686,150+,5+,501+
CS8633,3608,12,433,150+,5+,401-500
CS8634,3262,12,535,150+,5+,501+
CS8635,3230,15,634,150+,5+,501+
CS8636,3247,10,484,150+,5+,401-500
CS8637,3179,17,705,150+,5+,501+
CS8638,3126,20,907,150+,5+,501+
CS8639,3164,19,856,150+,5+,501+
CS8640,3168,11,514,150+,5+,501+
CS8641,3203,14,567,150+,5+,501+
CS8642,3353,13,670,150+,5+,501+
CS8643,3287,14,611,150+,5+,501+
CS8644,3146,16,802,150+,5+,501+
CS8645,3143,8,346,150+,5+,301-400
CS8646,3146,12,563,150+,5+,501+
CS8647,3148,14,572,150+,5+,501+
CS8648,3260,14,436,150+,5+,401-500
CS8649,3227,15,666,150+,5+,501+
CS8650,3364,13,678,150+,5+,501+
CS8651,3190,13,468,150+,5+,401-500
CS8652,3229,13,475,150+,5+,401-500
CS8653,3213,15,529,150+,5+,501+
CS8654,3177,9,439,150+,5+,401-500
CS8655,3450,16,819,150+,5+,501+
CS8656,3186,15,841,150+,5+,501+
CS8657,3161,20,974,150+,5+,501+
CS8658,3148,18,771,150+,5+,501+
CS8659,3138,12,518,150+,5+,501+
CS8660,3157,11,558,150+,5+,501+
CS8661,3241,16,664,150+,5+,501+
CS8662,3138,16,789,150+,5+,501+
CS8663,3128,17,794,150+,5+,501+
CS8664,3183,16,799,150+,5+,501+
CS8665,3144,10,367,150+,5+,301-400
CS8666,3520,12,583,150+,5+,501+
CS8667,3657,6,307,150+,5+,301-400
CS8668,3199,16,693,150+,5+,501+
CS8669,3178,24,1020,150+,5+,501+
CS8670,3212,14,584,150+,5+,501+
CS8671,3186,10,468,150+,5+,401-500
CS8672,3127,15,797,150+,5+,501+
CS8673,3122,14,659,150+,5+,501+
CS8674,3379,7,302,150+,5+,301-400
CS8675,3206,11,430,150+,5+,401-500
CS8676,3350,14,447,150+,5+,401-500
CS8677,3272,10,390,150+,5+,301-400
CS8678,3232,9,393,150+,5+,301-400
CS8679,3202,15,654,150+,5+,501+
CS8680,3320,9,349,150+,5+,301-400
CS8681,3161,14,656,150+,5+,501+
CS8682,3135,24,1196,150+,5+,501+
CS8683,3166,14,757,150+,5+,501+
CS8684,3265,10,461,150+,5+,401-500
CS8685,3129,11,526,150+,5+,501+
CS8686,3391,14,520,150+,5+,501+
CS8687,3315,17,741,150+,5+,501+
CS8688,3560,10,461,150+,5+,401-500
CS8689,3148,9,502,150+,5+,501+
CS8690,3149,17,824,150+,5+,501+
CS8691,3413,11,565,150+,5+,501+
CS8692,3150,20,1024,150+,5+,501+
CS8693,3167,16,664,150+,5+,501+
CS8694,3304,16,674,150+,5+,501+
CS8695,3221,16,665,150+,5+,501+
CS8696,3226,12,614,150+,5+,501+
CS8697,3220,13,703,150+,5+,501+
CS8698,3390,9,293,150+,5+,201-300
CS8699,3258,14,558,150+,5+,501+
CS8700,3235,18,761,150+,5+,501+
CS8701,3152,13,554,150+,5+,501+
CS8702,3182,20,894,150+,5+,501+
CS8703,3132,19,985,150+,5+,501+
CS8704,3169,10,510,150+,5+,501+
CS8705,3283,13,692,150+,5+,501+
CS8706,3235,12,564,150+,5+,501+
CS8707,3166,9,488,150+,5+,401-500
CS8708,3136,12,514,150+,5+,501+
CS8709,3130,7,335,150+,5+,301-400
CS8710,3128,14,582,150+,5+,501+
CS8711,3308,11,528,150+,5+,501+
CS8712,3127,12,513,150+,5+,501+
CS8713,3146,14,693,150+,5+,501+
CS8714,3158,7,260,150+,5+,201-300
CS8715,3122,14,713,150+,5+,501+
CS8716,3190,10,335,150+,5+,301-400
CS8717,3299,11,467,150+,5+,401-500
CS8718,3254,8,378,150+,5+,301-400
CS8719,3417,15,708,150+,5+,501+
CS8720,3345,13,598,150+,5+,501+
CS8721,3145,12,509,150+,5+,501+
CS8722,3170,15,651,150+,5+,501+
CS8723,3162,17,827,150+,5+,501+
CS8724,3379,6,371,150+,5+,301-400
CS8725,3287,6,267,150+,5+,201-300
CS8726,3143,15,537,150+,5+,501+
CS8727,3179,13,480,150+,5+,401-500
CS8728,3208,11,425,150+,5+,401-500
CS8729,3197,16,723,150+,5+,501+
CS8730,3470,13,692,150+,5+,501+
CS8731,3137,15,654,150+,5+,501+
CS8732,3156,11,554,150+,5+,501+
CS8733,3162,14,638,150+,5+,501+
CS8734,3194,14,780,150+,5+,501+
CS8735,3182,15,616,150+,5+,501+
CS8736,3135,15,742,150+,5+,501+
CS8737,3149,7,300,150+,5+,201-300
CS8738,3234,16,854,150+,5+,501+
CS8739,3276,20,945,150+,5+,501+
CS8740,3590,7,290,150+,5+,201-300
CS8741,3129,17,910,150+,5+,501+
CS8742,3225,15,529,150+,5+,501+
CS8743,3246,11,430,150+,5+,401-500
CS8744,3167,11,537,150+,5+,501+
CS8745,3274,14,687,150+,5+,501+
CS8746,3125,12,623,150+,5+,501+
CS8747,3215,15,662,150+,5+,501+
CS8748,3229,21,1047,150+,5+,501+
CS8749,3148,11,482,150+,5+,401-500
CS8750,3517,12,476,150+,5+,401-500
CS8751,3162,15,613,150+,5+,501+
CS8752,3234,9,457,150+,5+,401-500
CS8753,3859,11,497,150+,5+,401-500
CS8754,3190,10,360,150+,5+,301-400
CS8755,3140,21,1052,150+,5+,501+
CS8756,3248,18,785,150+,5+,501+
CS8757,3175,14,583,150+,5+,501+
CS8758,3146,9,382,150+,5+,301-400
CS8759,3211,11,564,150+,5+,501+
CS8760,3568,7,236,150+,5+,201-300
CS8761,3155,15,781,150+,5+,501+
CS8762,3395,5,232,150+,5+,201-300
CS8763,3121,6,237,150+,5+,201-300
CS8764,3247,10,396,150+,5+,301-400
CS8765,3133,13,644,150+,5+,501+
CS8766,3142,19,836,150+,5+,501+
CS8767,3122,15,659,150+,5+,501+
CS8768,3167,13,448,150+,5+,401-500
CS8769,3141,21,867,150+,5+,501+
CS8770,3160,16,812,150+,5+,501+
CS8771,3302,19,887,150+,5+,501+
CS8772,3405,13,697,150+,5+,501+
CS8773,3132,16,847,150+,5+,501+
CS8774,3185,10,339,150+,5+,301-400
CS8775,3138,15,683,150+,5+,501+
CS8776,3153,20,1007,150+,5+,501+
CS8777,3406,16,815,150+,5+,501+
CS8778,3207,14,515,150+,5+,501+
CS8779,3188,10,389,150+,5+,301-400
CS8780,3156,10,468,150+,5+,401-500
CS8781,3179,13,592,150+,5+,501+
CS8782,3197,13,576,150+,5+,501+
CS8783,3169,20,849,150+,5+,501+
CS8784,3307,14,589,150+,5+,501+
CS8785,3158,18,721,150+,5+,501+
CS8786,3145,22,1061,150+,5+,501+
CS8787,3131,15,627,150+,5+,501+
CS8788,3188,11,533,150+,5+,501+
CS8789,3238,17,781,150+,5+,501+
CS8790,3242,16,718,150+,5+,501+
CS8791,3135,13,519,150+,5+,501+
CS8792,3196,17,883,150+,5+,501+
CS8793,3191,14,615,150+,5+,501+
CS8794,3125,14,710,150+,5+,501+
CS8795,3466,12,445,150+,5+,401-500
CS8796,3274,13,517,150+,5+,501+
CS8797,3327,14,603,150+,5+,501+
CS8798,3198,13,590,150+,5+,501+
CS8799,3128,5,278,150+,5+,201-300
CS8800,3524,12,480,150+,5+,401-500
CS8801,3163,11,626,150+,5+,501+
CS8802,3150,19,874,150+,5+,501+
CS8803,3248,13,595,150+,5+,501+
CS8804,3147,17,757,150+,5+,501+
CS8805,3154,14,652,150+,5+,501+
CS8806,3272,7,373,150+,5+,301-400
CS8807,3182,11,421,150+,5+,401-500
CS8808,3289,16,655,150+,5+,501+
CS8809,3134,16,625,150+,5+,501+
CS8810,3210,14,569,150+,5+,501+
CS8811,3299,11,529,150+,5+,501+
CS8812,3141,11,435,150+,5+,401-500
